"NACE2","CPA21","Label_NACE2","Label_CPA21","Include_NACE2","Exclude_NACE2","Include_CPA21","Exclude_CPA21","Comment","URL"
"43.39","43.39","Autres travaux de finition","Autres travaux de finition","Cette classe comprend: - le nettoyage de nouveaux bâtiments après leur construction - les autres travaux d’achèvement et de finition des bâtiments n.c.a.","Cette classe ne comprend pas: - les activités des décorateurs d’intérieur, voir 74.10 - le nettoyage courant des parties intérieures de bâtiments et d’autres constructions, voir 81.21 - les activités de nettoyage intérieur et extérieur spécialisé de bâtiments, voir 81.22",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4339"
"43.9","43.9","Autres travaux de construction spécialisés","Autres travaux de construction spécialisés",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_439"
"43.91","43.91.1","Travaux de couverture","Travaux de couverture","Cette classe comprend: - le montage de charpentes - la pose de couvertures","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4391"
"43.91","43.91","Travaux de couverture","Travaux de couverture","Cette classe comprend: - le montage de charpentes - la pose de couvertures","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4391"
"43.99","43.99.3","Autres travaux de construction spécialisés n.c.a.","Travaux de battage de pieux; travaux de fondation","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.1","Autres travaux de construction spécialisés n.c.a.","Travaux d'étanchéification","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.2","Autres travaux de construction spécialisés n.c.a.","Travaux d'échafaudage","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.4","Autres travaux de construction spécialisés n.c.a.","Travaux de béton","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.5","Autres travaux de construction spécialisés n.c.a.","Travaux de montage d'ossatures métalliques","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.6","Autres travaux de construction spécialisés n.c.a.","Travaux de maçonnerie","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.7","Autres travaux de construction spécialisés n.c.a.","Travaux de montage sur chantier d'éléments préfabriqués","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99.9","Autres travaux de construction spécialisés n.c.a.","Travaux de construction spécialisés n.c.a.","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"43.99","43.99","Autres travaux de construction spécialisés n.c.a.","Autres travaux de construction spécialisés n.c.a.","Cette classe comprend: - les activités de construction spécialisées qui concernent un aspect commun à différents ouvrages et requièrent des compétences ou du matériel spécialisés:   • réalisation de fondations, y compris battage de pieux   • travaux d’imperméabilisation et d’étanchéité   • travaux de déshumidification des bâtiments   • fonçage de puits   • le montage d’éléments de structures métalliques   • cintrage d’ossatures métalliques   • maçonnerie, pavage   • montage et démontage d’échafaudages et de plates-formes de travail, à l’exclusion de la location d’échafaudages et de plates-formes de travail   • construction de cheminées et de fours industriels   • travaux spécialisés qui, pour des raisons d’accès, nécessitent des aptitudes à l’escalade et l’utilisation d’un matériel particulier, c’est-à-dire travail en hauteur sur des structures élevées - les travaux sous-marins - la construction de piscines extérieures - le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments - la location de grues et d’autres matériels de construction, ne correspondant pas à une activité de construction spécifique, avec opérateur","Cette classe ne comprend pas: - la location de machines et de matériels de construction sans opérateur, voir 77.32",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4399"
"45","45","Commerce et réparation d'automobiles et de motocycles","Commerce et réparation d'automobiles et de motocycles","Cette division comprend toutes les activités (sauf la fabrication et la location) en rapport avec les véhicules automobiles et les motocycles, y compris les camions, telles que le commerce de gros et de détail de véhicules neufs et usagés, la réparation et l’entretien des véhicules et le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles et de motocycles. Les activités des intermédiaires du commerce de gros et de détail de véhicules.","Cette division ne comprend pas le commerce de détail de carburants, de lubrifiants et de produits de refroidissement pour véhicules automobiles, ni les activités de location de véhicules automobiles et de motocycles.",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_45"
"45.1","45.1","Commerce de véhicules automobiles","Commerce de véhicules automobiles",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_451"
"45.11","45.11.1","Commerce de voitures et de véhicules automobiles légers","Commerce de gros de voitures et de véhicules automobiles légers","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • véhicules automobiles pour le transport des personnes, y compris les véhicules spéciaux tels qu’ambulances, minibus, etc. (dont le poids est inférieur ou égal à 3,5 tonnes)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de véhicules avec chauffeur, voir 49.3 - la location de véhicules sans chauffeur, voir 77.11","Cette catégorie comprend: - les services de commerce de gros de voitures et de véhicules automobiles légers neufs et d’occasion, à l’exclusion des services pour le compte de tiers",NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4511"
"45.11","45.11.3","Commerce de voitures et de véhicules automobiles légers","Autre commerce de détail de voitures et de véhicules automobiles légers","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • véhicules automobiles pour le transport des personnes, y compris les véhicules spéciaux tels qu’ambulances, minibus, etc. (dont le poids est inférieur ou égal à 3,5 tonnes)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de véhicules avec chauffeur, voir 49.3 - la location de véhicules sans chauffeur, voir 77.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4511"
"45.11","45.11.2","Commerce de voitures et de véhicules automobiles légers","Commerce de détail de voitures et de véhicules automobiles légers en magasin spécialisé","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • véhicules automobiles pour le transport des personnes, y compris les véhicules spéciaux tels qu’ambulances, minibus, etc. (dont le poids est inférieur ou égal à 3,5 tonnes)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de véhicules avec chauffeur, voir 49.3 - la location de véhicules sans chauffeur, voir 77.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4511"
"45.11","45.11.4","Commerce de voitures et de véhicules automobiles légers","Services d'intermédiaire du commerce de gros de voitures et véhicules automobiles légers","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • véhicules automobiles pour le transport des personnes, y compris les véhicules spéciaux tels qu’ambulances, minibus, etc. (dont le poids est inférieur ou égal à 3,5 tonnes)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de véhicules avec chauffeur, voir 49.3 - la location de véhicules sans chauffeur, voir 77.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4511"
"45.11","45.11","Commerce de voitures et de véhicules automobiles légers","Commerce de voitures et de véhicules automobiles légers","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • véhicules automobiles pour le transport des personnes, y compris les véhicules spéciaux tels qu’ambulances, minibus, etc. (dont le poids est inférieur ou égal à 3,5 tonnes)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de véhicules avec chauffeur, voir 49.3 - la location de véhicules sans chauffeur, voir 77.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4511"
"45.19","45.19.1","Commerce d'autres véhicules automobiles","Commerce de gros d'autres véhicules automobiles","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • camions, remorques et semi-remorques   • véhicules pour le camping tels que caravanes et autocaravanes (camping-cars)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de camions avec chauffeur, voir 49.41 - la location de camions sans chauffeur, voir 77.12","Cette catégorie comprend: - les services de commerce de gros de camions, d’autobus et d’autres véhicules automobiles lourds neufs et d’occasion, y compris les véhicules pour le camping, à l’exclusion des services pour le compte de tiers",NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4519"
"45.19","45.19","Commerce d'autres véhicules automobiles","Commerce d'autres véhicules automobiles","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • camions, remorques et semi-remorques   • véhicules pour le camping tels que caravanes et autocaravanes (camping-cars)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de camions avec chauffeur, voir 49.41 - la location de camions sans chauffeur, voir 77.12",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4519"
"45.19","45.19.2","Commerce d'autres véhicules automobiles","Commerce de détail d'autres véhicules automobiles en magasin spécialisé","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • camions, remorques et semi-remorques   • véhicules pour le camping tels que caravanes et autocaravanes (camping-cars)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de camions avec chauffeur, voir 49.41 - la location de camions sans chauffeur, voir 77.12",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4519"
"45.19","45.19.3","Commerce d'autres véhicules automobiles","Autre commerce de détail d'autres véhicules automobiles","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • camions, remorques et semi-remorques   • véhicules pour le camping tels que caravanes et autocaravanes (camping-cars)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de camions avec chauffeur, voir 49.41 - la location de camions sans chauffeur, voir 77.12",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4519"
"45.19","45.19.4","Commerce d'autres véhicules automobiles","Services d'intermédiaire du commerce de gros d'autres véhicules automobiles","Cette classe comprend: - le commerce de gros et de détail de véhicules neufs ou usagés:   • camions, remorques et semi-remorques   • véhicules pour le camping tels que caravanes et autocaravanes (camping-cars)","Cette classe ne comprend pas: - le commerce de gros et de détail de pièces et d’accessoires de véhicules automobiles, voir 45.3 - la location de camions avec chauffeur, voir 49.41 - la location de camions sans chauffeur, voir 77.12",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4519"
"45.2","45.2","Entretien et réparation de véhicules automobiles","Entretien et réparation de véhicules automobiles",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_452"
"45.20","45.20","Entretien et réparation de véhicules automobiles","Entretien et réparation de véhicules automobiles","Cette classe comprend: - l’entretien et la réparation de véhicules automobiles:   • réparation mécanique   • réparation électrique   • réparation des systèmes d’injection électroniques   • entretien courant   • réparation de carrosserie   • réparation de pièces de véhicules automobiles   • lavage, lustrage, etc.   • peinture, y compris au pistolet   • réparation de pare-brise et de vitres   • réparation des sièges de voiture - la réparation, la pose ou le remplacement de pneumatiques et de chambres à air - le traitement antirouille - le montage de pièces et accessoires ne faisant pas partie du processus de fabrication","Cette classe ne comprend pas: - le rechapage et le resculptage de pneumatiques, voir 22.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4520"
"45.20","45.20.1","Entretien et réparation de véhicules automobiles","Entretien et réparation de voitures et véhicules utilitaires légers","Cette classe comprend: - l’entretien et la réparation de véhicules automobiles:   • réparation mécanique   • réparation électrique   • réparation des systèmes d’injection électroniques   • entretien courant   • réparation de carrosserie   • réparation de pièces de véhicules automobiles   • lavage, lustrage, etc.   • peinture, y compris au pistolet   • réparation de pare-brise et de vitres   • réparation des sièges de voiture - la réparation, la pose ou le remplacement de pneumatiques et de chambres à air - le traitement antirouille - le montage de pièces et accessoires ne faisant pas partie du processus de fabrication","Cette classe ne comprend pas: - le rechapage et le resculptage de pneumatiques, voir 22.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4520"
"45.20","45.20.2","Entretien et réparation de véhicules automobiles","Entretien et réparation d'autres véhicules automobiles","Cette classe comprend: - l’entretien et la réparation de véhicules automobiles:   • réparation mécanique   • réparation électrique   • réparation des systèmes d’injection électroniques   • entretien courant   • réparation de carrosserie   • réparation de pièces de véhicules automobiles   • lavage, lustrage, etc.   • peinture, y compris au pistolet   • réparation de pare-brise et de vitres   • réparation des sièges de voiture - la réparation, la pose ou le remplacement de pneumatiques et de chambres à air - le traitement antirouille - le montage de pièces et accessoires ne faisant pas partie du processus de fabrication","Cette classe ne comprend pas: - le rechapage et le resculptage de pneumatiques, voir 22.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4520"
"45.20","45.20.3","Entretien et réparation de véhicules automobiles","Lavage, nettoyage et lustrage de véhicules automobiles","Cette classe comprend: - l’entretien et la réparation de véhicules automobiles:   • réparation mécanique   • réparation électrique   • réparation des systèmes d’injection électroniques   • entretien courant   • réparation de carrosserie   • réparation de pièces de véhicules automobiles   • lavage, lustrage, etc.   • peinture, y compris au pistolet   • réparation de pare-brise et de vitres   • réparation des sièges de voiture - la réparation, la pose ou le remplacement de pneumatiques et de chambres à air - le traitement antirouille - le montage de pièces et accessoires ne faisant pas partie du processus de fabrication","Cette classe ne comprend pas: - le rechapage et le resculptage de pneumatiques, voir 22.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4520"
"45.3","45.3","Commerce d'équipements automobiles","Commerce d'équipements automobiles","Ce groupe comprend le commerce de gros et de détail de tout type de pièces, composants, fournitures, outils et accessoires de véhicules automobiles, tels que:   • pneumatiques et chambres à air pour pneumatiques   • bougies d’allumage, appareils d’éclairage et parties électriques",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_453"
"45.31","45.31.1","Commerce de gros d'équipements automobiles","Commerce de gros de pièces détachées et accessoires pour véhicules automobiles",NA,NA,"Cette catégorie comprend: - les services de commerce de gros de pièces détachées et accessoires automobiles, à l’exclusion des services pour le compte de tiers",NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4531"
"45.31","45.31","Commerce de gros d'équipements automobiles","Commerce de gros de pièces détachées et accessoires pour véhicules automobiles",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4531"
"45.31","45.31.2","Commerce de gros d'équipements automobiles","Services d'intermédiaire du commerce de gros de pièces détachées et accessoires pour véhicules automobiles",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4531"
"45.32","45.32.2","Commerce de détail d'équipements automobiles","Autre commerce de détail de pièces détachées et accessoires pour véhicules automobiles",NA,"Cette classe ne comprend pas: - le commerce de détail de carburants, voir 47.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4532"
"45.32","45.32","Commerce de détail d'équipements automobiles","Commerce de détail de pièces détachées et accessoires pour véhicules automobiles",NA,"Cette classe ne comprend pas: - le commerce de détail de carburants, voir 47.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4532"
"45.32","45.32.1","Commerce de détail d'équipements automobiles","Commerce de détail de pièces détachées et accessoires pour véhicules automobiles en magasin spécialisé",NA,"Cette classe ne comprend pas: - le commerce de détail de carburants, voir 47.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4532"
"45.4","45.4","Commerce et réparation de motocycles","Commerce et réparation de motocycles",NA,NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_454"
"45.40","45.40","Commerce et réparation de motocycles","Commerce et réparation de motocycles","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,"Cette classe ne comprend pas: - les services de vente, entretien et réparation de bicyclettes et de pièces et accessoires",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
"45.40","45.40.4","Commerce et réparation de motocycles","Services d'intermédiaire du commerce de gros de motocycles, d'accessoires et d'équipements pour les motocycles","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
"45.40","45.40.5","Commerce et réparation de motocycles","Entretien et réparation de motocycles","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
"45.40","45.40.1","Commerce et réparation de motocycles","Commerce de gros de motocycles, d'accessoires et d'équipements pour les motocycles","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
"45.40","45.40.2","Commerce et réparation de motocycles","Commerce de détail de motocycles, d'accessoires et d'équipements pour les motocycles en magasin spécialisé","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
"45.40","45.40.3","Commerce et réparation de motocycles","Autre commerce de détail de motocycles, d'accessoires et d'équipements pour les motocycles","Cette classe comprend: - le commerce de gros et de détail de motocycles, y compris les cyclomoteurs - le commerce de gros et de détail de pièces et d’accessoires de motocycles (y compris par des intermédiaires et par correspondance) - l’entretien et la réparation de motocycles","Cette classe ne comprend pas: - le commerce de gros de bicyclettes et de leurs pièces et accessoires, voir 46.49 - le commerce de détail de bicyclettes et de leurs pièces et accessoires, voir 47.64 - la location de motocycles, voir 77.39 - la réparation et l’entretien de bicyclettes, voir 95.29",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4540"
